Id,DeviceUuid,DeviceName,DeviceDescription,DeviceState,SystemTags,UserTags,LastReading,AddedAt,Updated,MacAddress,OwnerID,OwnerUuid,OwnerUserName,OwnerAvatar,OwnerUrl,OwnerJoinDate,OwnerCity,OwnerCountry,OwnerCountryCode,DataRecorded_At,DataAdded_At,DataLocation,DataExposure,DataElevation,DataLatitude,DataLongitude,DataGeoLocation,DataCity,DataCountryCode,DataCountry,BSensorsId,BSensortAncestry,BSensorName,BSensorDescription,BSensorUnit,BSensorCreatedAt,BSensorUpdated_at,BSensorMeasurement_id,BSensorUuid,BSensorValue,BSensorRawValue,BSensorPrevValue,BSensorPrevRawValue,SensorsHId,SensortHAncestry,SensorHName,SensorHDescription,SensorHUnit,SensorHCreatedAt,SensorHUpdated_at,SensorHMeasurement_id,SensorHUuid,SensorHValue,SensorHRawValue,SensorHPrevValue,SensorHPrevRawValue,TSensorsId,TSensortAncestry,TSensorName,TSensorDescription,TSensorUnit,TSensorCreatedAt,TSensorUpdated_at,TSensorMeasurement_id,TSensorUuid,TSensorValue,TSensorRawValue,TSensorPrevValue,TSensorPrevRawValue,GasSensorsId,GasSensortAncestry,GasSensorName,GasSensorDescription,GasSensorUnit,GasSensorCreatedAt,GasSensorUpdated_at,GasSensorMeasurement_id,GasSensorUuid,GasSensorValue,GasSensorRawValue,GasSensorPrevValue,GasSensorPrevRawValue,CoSensorsId,CoSensortAncestry,CoSensorName,CoSensorDescription,CoSensorUnit,CoSensorCreatedAt,CoSensorUpdated_at,CoSensorMeasurement_id,CoSensorUuid,CoSensorValue,CoSensorRawValue,CoSensorPrevValue,CoSensorPrevRawValue,NetSensorsId,NetSensortAncestry,NetSensorName,NetSensorDescription,NetSensorUnit,NetSensorCreatedAt,NetSensorUpdated_at,NetSensorMeasurement_id,NetSensorUuid,NetSensorValue,NetSensorRawValue,NetSensorPrevValue,NetSensorPrevRawValue,DBSensorsId,DBSensortAncestry,DbSensorName,DbSensorDescription,DbSensorUnit,DbSensorCreatedAt,DbSensorUpdated_at,DbSensorMeasurement_id,DbSensorUuid,DbSensorValue,DbSensorRawValue,DbSensorPrevValue,DbSensorPrevRawValue,LSensorsId,LSensortAncestry,LSensorName,LSensorDescription,LSensorUnit,LSensorCreatedAt,LSensorUpdated_at,LSensorMeasurement_id,LSensorUuid,LSensorValue,LSensorRawValue,LSensorPrevValue,LSensorPrevRawValue,SolSensorsId,SolSensortAncestry,SolSensorName,SolSensorDescription,SolSensorUnit,SolSensorCreatedAt,SolSensorUpdated_at,SolSensorMeasurement_id,SolSensorUuid,SolSensorValue,SolSensorRawValue,SolSensorPrevValue,SolSensorPrevRawValue,KitId,KitUuid,KitSlug,KitName,KitDescription,KitCreatedAt,KitUpdatedAt
142,8ec0e780-7844-4c0e-ba72-48209a686d79,Indibil Monitor,,has_published,indoor,Barcelona,1/25/2015,6/9/2013,4/16/2014,[FILTERED],162,e408ca6d-82a8-4871-bfc0-ace2b9da3ede,c5000,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,6/7/2013,Barcelona,Spain,ES,1/25/2015,1/25/2015,,indoor,0,41.36947,2.14439,sp3e2g16xu,Barcelona,ES,Spain,10,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,c9ff2784-53a7-4a84-b0fc-90ecc7e313f9,94,94,94,94,5,3,DHT22 - Humidity,Humidity,%,2/2/2015,9/17/2015,2,6b4b64d9-3841-446c-a7f5-63f480932b96,57.7,57.7,57.7,57.7,4,3,DHT22 - Temperature,Temperature,ºC,2/2/2015,9/17/2015,1,a50dbd88-b0c7-4094-ad74-2b755e8023a8,15.1,15.1,15.1,15.1,8,,MICS-2710,MOS NO2 gas sensor,kOhm (ppm),2/2/2015,9/16/2015,6,1eb0249d-29d8-41be-8e24-d3b1e5773c0f,26.556,26.556,26.556,26.556,9,,MICS-5525,MOS CO gas sensor,kOhm (ppm),2/2/2015,9/16/2015,5,7baaecb7-2586-4063-9c15-bfa999e329aa,130.519,130.519,130.519,130.519,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,0,0,0,0,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,67.2,31,67.2,31,6,,PVD-P8001,LDR Analog Light Sensor,%,2/2/2015,9/17/2015,3,0e9cdc5b-d369-4480-9676-bf31af6a5977,5.4,5.4,5.4,5.4,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,2,1409dba9-b06b-4ea5-904c-e0df6e09b903,"sck:1,0",SmartCitizen Kit 1.0,SCK 1.0 - Ambient Board,2/2/2015,9/16/2015
3998,a3dbf4e7-8080-4c84-9b83-eba6d4f08192,Sentilo Noise T240428,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T240428/detail,has_published,online,Research,3/25/2018,12/7/2016,12/7/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.3819205,2.13588140000002,sp3e2t771t,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,56.1,56.1,59.6,59.6,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
4493,27289361-4735-46ac-88d4-8f7f73dc8aab,Aquapioneers internship SCK test,I'm just testing the SCK :),has_published,indoor,Barcelona,3/19/2018,3/12/2018,3/12/2018,[FILTERED],6331,b8dbf470-2894-4453-9e0d-766b632d042e,PierreMc,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,3/12/2018,,,,3/19/2018,3/19/2018,,indoor,,41.4429837379785,2.15014457702637,sp3ebbmwyh,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,535.9,535.9,604.4,604.4,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,100,100,100,100,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,44.4069213867188,19612,44.0712280273438,19436,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,14.1498364257812,25044,14.0854858398438,25020,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,27.589,27.589,28.103,28.103,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,4,4,4,4,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,62.55,97,62,75,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
3819,416f0483-8a65-449d-9ed7-34ed01fd0c4b,Irene,Making Sense Pilot #1,not_configured,offline,BarcelonaNoise,,11/23/2016,11/23/2016,[FILTERED],5665,72da0e5f-ef87-4844-8ec6-beda8544de29,Irene,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,11/23/2016,,,,,,,outdoor,,41.38197,2.13308649999999,sp3e2t372w,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,,,,,10,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,c9ff2784-53a7-4a84-b0fc-90ecc7e313f9,,,,,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,,,,,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,,,,,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,11,ea351d04-df2d-464c-86d3-a4e9e1bd78c2,"sck:1,5",SCK 1.5 MS,SCK 1.5 - MS Pilot,11/15/2016,11/15/2016
4367,89549a61-6ebf-406e-999d-23120cf09612,aqua test,test,not_configured,offline,Outside,,7/20/2017,8/6/2017,[FILTERED],6017,e89f339e-6690-4991-be5a-4c48309d95b4,erwanaquapioneers,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,5/26/2017,,,,,,,outdoor,,41.4156978655642,2.13066101074219,sp3e87rxbj,Barcelona,ES,Spain,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,,,
4053,7c743a3c-a177-4b01-97b1-3705cd5c1025,Sentilo Noise BLUEWAVE.Noisemeter01,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter01/detail,has_published,online,Research,3/25/2018,12/16/2016,12/16/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.3806207,2.12855969999998,sp3e2mjgx4,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,57.7,57.7,65.1,65.1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
4061,bb6b43b2-688f-47ad-89a7-c43035a65e82,Sentilo Noise BLUEWAVE.Noisemeter10,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter10/detail,has_published,offline,Research,3/25/2018,12/16/2016,12/16/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.379683,2.12721499999998,sp3e2kuype,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,64.4,64.4,65.5,65.5,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
3359,594cc6c5-b540-428e-a234-900f0be971fb,Global Shapers Barcelona,,not_configured,offline,Barcelona,,5/6/2016,5/6/2016,[FILTERED],5293,0676fc53-f883-4b19-b4b1-128a3f5f0d0a,Yok3r,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,5/6/2016,,,,,,,outdoor,,41.3983857,2.1223409,sp3e8237n4,Barcelona,ES,Spain,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,,,
3880,366f3fb3-1d91-4fd6-9cae-37db92588359,Eva Ceano - CiF,Making Sense Pilot #1,has_published,offline,BarcelonaNoise,12/12/2016,11/27/2016,11/27/2016,[FILTERED],5631,e758fd8b-9a01-4019-b38e-0fde7b600b6c,EvaCeano,https://images.smartcitizen.me/s100/avatars/e75/1c2osal.Foto Carnet Eva.jpg,http://avsarria.cat/,11/15/2016,Barcelona,,,12/12/2016,12/12/2016,,outdoor,,41.4019328934036,2.12187270956184,sp3e82cpep,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,,,,,10,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,c9ff2784-53a7-4a84-b0fc-90ecc7e313f9,100,100,100,100,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,49.18,49.18,49.18,49.18,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,14.73,14.73,14.73,14.73,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,11,ea351d04-df2d-464c-86d3-a4e9e1bd78c2,"sck:1,5",SCK 1.5 MS,SCK 1.5 - MS Pilot,11/15/2016,11/15/2016
4052,3d9292a2-5a47-4a00-b157-4c4d130ca7da,ECVT Sarria1,Making Sense Pilot #1,has_published,offline,Barcelona,1/1/2017,12/15/2016,12/15/2016,[FILTERED],5631,e758fd8b-9a01-4019-b38e-0fde7b600b6c,EvaCeano,https://images.smartcitizen.me/s100/avatars/e75/1c2osal.Foto Carnet Eva.jpg,http://avsarria.cat/,11/15/2016,Barcelona,,,1/1/2017,1/1/2017,,outdoor,,41.4021366534286,2.12185090655829,sp3e8310ft,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,,,,,10,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,c9ff2784-53a7-4a84-b0fc-90ecc7e313f9,1,2443,1,2453,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,43.74,43.74,43.71,43.71,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,22.26,22.26,22.26,22.26,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,11,ea351d04-df2d-464c-86d3-a4e9e1bd78c2,"sck:1,5",SCK 1.5 MS,SCK 1.5 - MS Pilot,11/15/2016,11/15/2016
4062,d0a91ba5-8aab-4e2f-8b9d-8386ba7cfe06,Sentilo Noise BLUEWAVE.Noisemeter09,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter09/detail,has_published,online,Research,3/25/2018,12/16/2016,12/16/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.379449,2.12568099999999,sp3e2kgugb,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,70,70,72.2,72.2,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
4056,7098448a-10df-43ab-bd5a-4822d9106d37,Sentilo Noise BLUEWAVE.Noisemeter05,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter05/detail,has_published,online,Research,3/25/2018,12/16/2016,12/16/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.377928,2.12628199999995,sp3e2ks7cu,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,65.2,65.2,64.7,64.7,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
4057,7929093f-de66-41b4-966d-7580d0d604a7,Sentilo Noise BLUEWAVE.Noisemeter06,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter06/detail,has_published,online,Research,3/25/2018,12/16/2016,12/16/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.379731,2.12533800000006,sp3e2kgw7u,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,58.9,58.9,62.2,62.2,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
3991,b8910de9-a2af-42af-b049-dc8ec72c3313,Sentilo Noise T242533,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T242533/detail,has_published,online,Research,3/25/2018,12/7/2016,12/7/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.396033,2.11994900000002,sp3e2pztq7,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,61.9,61.9,60,60,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
4054,29be5767-9c66-47bd-8b21-1cb61c6a19bb,Sentilo Noise BLUEWAVE.Noisemeter02,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter02/detail,has_published,online,Research,3/25/2018,12/16/2016,12/16/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.379505,2.12357799999995,sp3e2kfm4f,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,67.4,67.4,66.3,66.3,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
4058,e2fd5d4b-1ca4-4f78-8ca4-2a52852b79f6,Sentilo Noise BLUEWAVE.Noisemeter07,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter07/detail,has_published,online,Research,3/25/2018,12/16/2016,12/16/2016,[FILTERED],148,b4bb2a6f-c3ef-4964-bc79-e8d78f0e66d2,pral2a,https://images.smartcitizen.me/s100/avatars/b4b/1cubnsr.lab.png,http://pral2a.com,6/6/2013,Barcelona,Spain,ES,3/25/2018,3/25/2018,,outdoor,,41.37804,2.12415799999997,sp3e2kdu83,Barcelona,ES,Spain,23,,Noise Sensor TA120,Noise Sensor CESVA TA120,dBA,6/17/2016,6/17/2016,4,2b6a4e93-efe9-4ac0-9ed7-9ef6921728e5,45.4,45.4,43.3,43.3,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,5,7bb80f0d-bd62-472d-b79e-4e2f7a985b25,"ms:0,6",Noise Sensor TA120,Noise Sensor CESVA TA120,6/17/2016,6/17/2016
